record_id,timestamp,hour,day_of_week,service_name,pod_id,num_pods,request_rate_rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,cpu_utilization,memory_utilization,error_rate,timeout_rate,active_connections,queue_depth,health_status,lb_algorithm,cache_hit_rate,network_throughput_mbps,retry_count,circuit_breaker_state,scaling_event,dependency_latency_ms,cascading_failure_risk,target_request_rate_5min,target_request_rate_10min,target_p99_latency_5min,target_cpu_util_5min,will_overload_5min,will_fail_5min,optimal_num_pods,best_lb_algorithm
966a3a5b,2025-11-29 00:44:48,0,5,api-gateway,api-gateway-1,2,134,51,91,153,5,53.1,0.001,0.0006,12,0,healthy,least-connections,0.68,1.75,0,closed,stable,61,0,146,138,207,5,0,0,2,ml-predictive
08b23c3e,2025-11-29 00:45:32,0,5,search-service,search-service-2,2,56,98,176,294,5,55.67,0.001,0.0006,8,1,healthy,ip-hash,0.92,0.78,0,closed,stable,0,0,53,50,270,5,0,0,2,weighted-response-time
b53b4f50,2025-11-29 00:46:15,0,5,logging-service,logging-service-3,3,123,256,460,768,5,43.92,0.001,0.0006,13,2,healthy,round-robin,0.81,0.74,0,closed,cooldown,0,0,117,126,771,10.38,0,0,2,ml-predictive
223b5601,2025-11-29 00:46:54,0,5,order-service,order-service-1,2,22,37,66,111,5,56.91,0.001,0.0006,2,0,healthy,ml-predictive,0.68,0.17,0,closed,stable,33,0,22,22,99,5,0,0,2,ml-predictive
793b40c8,2025-11-29 00:47:29,0,5,api-gateway,api-gateway-2,2,147,61,109,183,5,57.48,0.001,0.0006,12,1,healthy,least-connections,0.89,0.91,0,closed,stable,73,0,144,125,156,5,0,0,2,ml-predictive
cad6d229,2025-11-29 00:48:11,0,5,logging-service,logging-service-1,3,113,175,315,525,5,28.59,0.001,0.0006,12,2,healthy,least-connections,0.95,1.61,0,closed,scale-down,0,0,126,116,873,5,0,0,2,ml-predictive
95fb2d78,2025-11-29 00:49:01,0,5,logging-service,logging-service-1,2,108,241,433,723,5,46.42,0.001,0.0006,12,0,healthy,least-connections,0.85,1.73,0,closed,cooldown,0,0,118,123,873,5,0,0,2,ml-predictive
cf2d09fe,2025-11-29 00:49:42,0,5,logging-service,logging-service-1,2,110,377,678,1131,5,50.9,0.001,0.0006,11,4,healthy,ip-hash,0.61,0.71,0,closed,cooldown,0,0,108,119,744,5,0,0,2,ml-predictive
30468a37,2025-11-29 00:50:17,0,5,image-service,image-service-2,2,61,173,311,519,5,52.73,0.001,0.0006,5,0,healthy,round-robin,0.81,1.02,0,closed,stable,0,0,61,72,348,5,0,0,2,ml-predictive
280df4a5,2025-11-29 00:50:51,0,5,notification-service,notification-service-1,2,38,121,217,363,5,60.29,0.001,0.0006,4,1,healthy,random,0.89,0.33,0,closed,stable,0,0,40,38,351,6.7,0,0,2,ml-predictive
5364545b,2025-11-29 00:51:26,0,5,logging-service,logging-service-2,2,91,252,453,756,6.98,57.29,0.001,0.0006,9,1,healthy,least-connections,0.84,1.44,0,closed,cooldown,0,0,109,102,786,5,0,0,2,ml-predictive
00d4ef03,2025-11-29 00:52:11,0,5,api-gateway,api-gateway-1,2,134,47,84,141,5,48.85,0.001,0.0006,14,3,healthy,ml-predictive,0.6,2.55,0,closed,stable,56,0,139,141,204,5,0,0,2,ml-predictive
fa496865,2025-11-29 00:52:53,0,5,product-catalog,product-catalog-1,2,48,130,234,390,5,43.46,0.001,0.0006,7,2,healthy,random,0.69,0.79,0,closed,stable,117,0,52,55,171,5,0,0,2,weighted-response-time
69863b5e,2025-11-29 00:53:35,0,5,shipping-service,shipping-service-2,2,14,129,232,387,5.31,62.1,0.001,0.0006,1,1,healthy,round-robin,0.7,0.19,0,closed,stable,0,0,15,32,420,6.24,0,0,2,weighted-response-time
96c87b67,2025-11-29 00:54:10,0,5,image-service,image-service-1,2,76,93,167,279,5,62.93,0.001,0.0006,7,8,healthy,ml-predictive,0.8,1.12,0,closed,stable,0,0,59,77,417,5,0,0,2,ml-predictive
15554d90,2025-11-29 00:54:49,0,5,api-gateway,api-gateway-1,2,164,81,145,243,5.07,52.23,0.001,0.0006,22,0,healthy,round-robin,0.89,1.04,0,closed,stable,97,0,126,400,183,5,0,0,2,ml-predictive
a26844f3,2025-11-29 00:55:41,0,5,api-gateway,api-gateway-2,2,140,70,126,210,9.69,53.22,0.001,0.0006,13,6,healthy,least-connections,0.85,0.89,0,closed,stable,84,0,143,127,225,7.49,0,0,2,ml-predictive
f93551de,2025-11-29 00:56:11,0,5,notification-service,notification-service-2,2,43,114,205,342,5,51.53,0.001,0.0006,4,0,healthy,round-robin,0.93,0.8,0,closed,stable,0,0,47,44,360,5,0,0,2,ml-predictive
38b8e3c9,2025-11-29 00:57:04,0,5,order-service,order-service-1,2,18,53,95,159,5,50.33,0.001,0.0006,2,1,healthy,round-robin,0.69,0.3,0,closed,stable,47,0,23,21,135,5,0,0,2,ml-predictive
180833d3,2025-11-29 00:57:40,0,5,search-service,search-service-1,2,50,84,151,252,8.9,45.73,0.001,0.0006,4,1,healthy,weighted-response-time,0.78,0.44,0,closed,stable,0,0,166,50,408,5.88,0,0,2,weighted-response-time
630db9f6,2025-11-29 00:58:26,0,5,product-catalog,product-catalog-2,2,48,86,154,258,5,51.48,0.001,0.0006,5,0,healthy,round-robin,0.93,0.89,0,closed,stable,77,0,54,60,219,5,0,0,2,ml-predictive
d7d4edc4,2025-11-29 00:59:15,0,5,search-service,search-service-2,2,49,90,162,270,5,46.02,0.001,0.0006,6,7,healthy,round-robin,0.75,0.92,0,closed,stable,0,0,56,47,315,5,0,0,2,weighted-response-time
d480a4c9,2025-11-29 00:59:52,0,5,image-service,image-service-2,2,77,123,221,369,5,46.05,0.001,0.0006,11,3,healthy,weighted-response-time,0.67,0.56,0,closed,stable,0,0,72,79,312,5,0,0,2,ml-predictive
09863b89,2025-11-29 01:00:41,1,5,api-gateway,api-gateway-2,2,113,75,135,225,5,45.18,0.001,0.0006,10,2,healthy,random,0.69,0.81,0,closed,stable,90,0,126,151,195,11.66,0,0,2,weighted-response-time
970dc1be,2025-11-29 01:01:27,1,5,api-gateway,api-gateway-1,2,146,69,124,207,5,56.68,0.001,0.0006,13,6,healthy,round-robin,0.63,2.84,0,closed,stable,82,0,138,152,216,5,0,0,2,weighted-response-time
85092c47,2025-11-29 01:02:10,1,5,recommendation-engine,recommendation-engine-2,3,33,156,280,468,5,36.16,0.001,0.0006,4,1,healthy,round-robin,0.85,0.22,0,closed,scale-down,93,0,35,40,384,5,0,0,2,ml-predictive
5409fdb9,2025-11-29 01:02:43,1,5,notification-service,notification-service-2,2,39,115,207,345,5,44.81,0.001,0.0006,4,13,healthy,round-robin,0.86,0.4,0,closed,stable,0,0,37,38,267,5,0,0,2,ml-predictive
fb7d1884,2025-11-29 01:03:19,1,5,payment-service,payment-service-1,2,16,49,88,147,7.27,46.25,0.001,0.0006,1,3,healthy,weighted-response-time,0.71,0.15,0,closed,stable,29,0,16,53,120,5.19,0,0,2,ml-predictive
0d7ad199,2025-11-29 01:04:12,1,5,inventory-service,inventory-service-3,3,21,66,118,198,5,23.8,0.001,0.0006,2,2,healthy,ml-predictive,0.75,0.3,0,closed,scale-down,0,0,23,79,216,5,0,0,2,ml-predictive
09fa0945,2025-11-29 01:04:47,1,5,notification-service,notification-service-2,2,41,108,194,324,5,45.42,0.001,0.0006,4,2,healthy,weighted-response-time,0.66,0.66,0,closed,stable,0,0,36,37,330,5,0,0,2,ml-predictive
343b14fe,2025-11-29 01:05:20,1,5,inventory-service,inventory-service-2,2,23,81,145,243,5,45.46,0.001,0.0006,2,5,healthy,ml-predictive,0.94,0.46,0,closed,cooldown,0,0,23,70,240,5,0,0,2,ml-predictive
4276ca16,2025-11-29 01:06:05,1,5,logging-service,logging-service-2,2,122,146,262,438,5,64.06,0.001,0.0006,15,0,healthy,ml-predictive,0.62,0.85,0,closed,stable,0,0,113,108,759,5,0,0,2,ml-predictive
e4421c12,2025-11-29 01:06:35,1,5,user-service,user-service-2,2,24,87,156,261,5,53.63,0.001,0.0006,2,7,healthy,round-robin,0.91,0.4,0,closed,stable,52,0,25,31,228,5,0,0,2,ml-predictive
9320dafa,2025-11-29 01:07:09,1,5,product-catalog,product-catalog-1,2,178,85,153,255,5,54.65,0.001,0.0006,21,6,healthy,least-connections,0.9,3.05,0,closed,stable,76,0,48,49,300,5,0,0,2,least-connections
868eefc4,2025-11-29 01:08:06,1,5,shipping-service,shipping-service-2,2,40,100,180,300,5,50.72,0.001,0.0006,5,2,healthy,weighted-response-time,0.65,0.72,0,closed,stable,0,0,34,73,321,5,0,0,2,weighted-response-time
7bf36be0,2025-11-29 01:08:52,1,5,api-gateway,api-gateway-2,2,144,52,93,156,5,65.66,0.001,0.0006,12,3,healthy,ml-predictive,0.66,2.64,0,closed,stable,62,0,125,152,246,5,0,0,2,ml-predictive
6f4919dd,2025-11-29 01:09:24,1,5,product-catalog,product-catalog-1,2,56,94,169,282,5,50.96,0.001,0.0006,7,0,healthy,round-robin,0.65,0.99,0,closed,stable,84,0,44,58,231,5,0,0,2,ml-predictive
f468b10a,2025-11-29 01:10:11,1,5,logging-service,logging-service-1,2,117,257,462,771,10.38,60.06,0.001,0.0006,17,3,healthy,ip-hash,0.77,1.63,0,closed,stable,0,0,126,105,933,5,0,0,2,ml-predictive
5a095e0d,2025-11-29 01:10:42,1,5,image-service,image-service-1,2,57,119,214,357,5,47.27,0.001,0.0006,5,11,healthy,ip-hash,0.73,0.48,0,closed,stable,0,0,71,66,333,5,0,0,2,ml-predictive
4ec59398,2025-11-29 01:11:13,1,5,api-gateway,api-gateway-2,2,139,68,122,204,5,48.77,0.001,0.0006,18,5,healthy,round-robin,0.63,0.96,0,closed,stable,81,0,141,145,165,7.23,0,0,2,ml-predictive
7a3f577c,2025-11-29 01:12:01,1,5,api-gateway,api-gateway-1,2,126,61,109,183,5,49.9,0.001,0.0006,13,9,healthy,weighted-response-time,0.64,2.29,0,closed,stable,73,0,400,496,545,8.38,1,0,4,ml-predictive
45fccb6b,2025-11-29 01:13:01,1,5,logging-service,logging-service-2,2,126,291,523,873,5,49.29,0.001,0.0006,15,0,healthy,weighted-response-time,0.82,0.74,0,closed,stable,0,0,116,109,519,5,0,0,2,ml-predictive
a4cc9fa5,2025-11-29 01:13:53,1,5,image-service,image-service-1,2,80,157,282,471,5,53.6,0.001,0.0006,10,13,healthy,round-robin,0.81,0.71,0,closed,stable,0,0,72,71,408,8.95,0,0,2,ml-predictive
bf974d13,2025-11-29 01:14:32,1,5,analytics-service,analytics-service-2,2,16,172,309,516,5,48.15,0.001,0.0006,1,7,healthy,weighted-response-time,0.84,0.27,0,closed,stable,0,0,48,86,780,6.89,0,0,2,least-connections
9a1358ed,2025-11-29 01:15:09,1,5,api-gateway,api-gateway-1,2,143,75,135,225,7.49,52.8,0.001,0.0006,14,2,healthy,least-connections,0.91,1.96,0,closed,stable,90,0,127,142,189,5,0,0,2,weighted-response-time
7a83e93e,2025-11-29 01:15:57,1,5,recommendation-engine,recommendation-engine-1,2,35,66,118,198,12.67,46.26,0.001,0.0006,4,4,healthy,ml-predictive,0.87,0.62,0,closed,stable,39,0,34,37,399,5,0,0,2,ml-predictive
a63e95b6,2025-11-29 01:16:29,1,5,notification-service,notification-service-1,2,35,155,279,465,5,51.16,0.001,0.0006,4,2,healthy,random,0.76,0.52,0,closed,stable,0,0,42,43,204,5,0,0,2,ml-predictive
ce9623cc,2025-11-29 01:17:22,1,5,api-gateway,api-gateway-2,2,126,65,117,195,11.66,55.26,0.001,0.0006,18,9,healthy,least-connections,0.81,2.15,0,closed,stable,78,0,151,129,168,5,0,0,2,weighted-response-time
3628ca20,2025-11-29 01:17:52,1,5,product-catalog,product-catalog-2,2,50,85,153,255,5,52.7,0.001,0.0006,4,2,healthy,round-robin,0.88,0.52,0,closed,stable,76,0,55,62,315,5,0,0,2,ml-predictive
a58d4384,2025-11-29 01:18:33,1,5,api-gateway,api-gateway-1,2,138,72,129,216,5,53.5,0.001,0.0006,16,1,healthy,ip-hash,0.75,1.88,0,closed,stable,86,0,152,134,168,10.47,0,0,2,weighted-response-time
5ab42462,2025-11-29 01:19:20,1,5,image-service,image-service-1,2,65,166,298,498,5,49.84,0.001,0.0006,8,0,healthy,random,0.72,0.36,0,closed,stable,0,0,68,70,423,5.48,0,0,2,ml-predictive
029e586c,2025-11-29 01:20:11,1,5,order-service,order-service-1,2,17,39,70,117,5,48.16,0.001,0.0006,1,1,healthy,ml-predictive,0.88,0.15,0,closed,stable,35,0,15,21,117,5,0,0,2,ml-predictive
f1086166,2025-11-29 01:20:56,1,5,user-service,user-service-2,2,26,77,138,231,5,50.63,0.001,0.0006,3,6,healthy,weighted-response-time,0.77,0.4,0,closed,stable,46,0,28,28,237,5,0,0,2,ml-predictive
a85b917b,2025-11-29 01:21:29,1,5,logging-service,logging-service-1,2,118,291,523,873,5,58.53,0.001,0.0006,11,8,healthy,random,0.72,1.82,0,closed,stable,0,0,123,98,648,5,0,0,2,ml-predictive
daa40fbd,2025-11-29 01:22:15,1,5,api-gateway,api-gateway-1,2,125,82,147,246,5,53.43,0.001,0.0006,16,4,healthy,round-robin,0.68,1.41,0,closed,stable,98,0,152,157,192,5,0,0,2,weighted-response-time
6f2285e0,2025-11-29 01:22:49,1,5,search-service,search-service-2,2,54,103,185,309,5,46.49,0.001,0.0006,5,1,healthy,round-robin,0.61,1.05,0,closed,stable,0,0,55,55,255,5,0,0,2,least-connections
c48a1a32,2025-11-29 01:23:24,1,5,api-gateway,api-gateway-1,2,141,55,99,165,7.23,50.84,0.001,0.0006,11,3,healthy,ml-predictive,0.94,0.99,0,closed,stable,66,0,145,134,177,10.02,0,0,2,weighted-response-time
c1d69a51,2025-11-29 01:24:18,1,5,order-service,order-service-2,2,22,54,97,162,5,42.47,0.001,0.0006,2,0,healthy,round-robin,0.87,0.43,0,closed,stable,48,0,25,20,141,5,0,0,2,ml-predictive
a4578e66,2025-11-29 01:25:08,1,5,image-service,image-service-2,2,61,116,208,348,5,48.72,0.001,0.0006,6,24,healthy,weighted-response-time,0.91,0.68,0,closed,stable,0,0,72,60,423,5,0,0,2,ml-predictive
64eb7917,2025-11-29 01:25:43,1,5,recommendation-engine,recommendation-engine-2,2,34,82,147,246,5,56.87,0.001,0.0006,4,10,healthy,ml-predictive,0.63,0.28,0,closed,stable,49,0,30,31,243,5,0,0,2,ml-predictive
f574af0e,2025-11-29 01:26:29,1,5,notification-service,notification-service-1,2,45,126,226,378,5,44.67,0.001,0.0006,6,1,healthy,round-robin,0.94,0.29,0,closed,stable,0,0,45,45,510,5,0,0,2,ml-predictive
df2a0648,2025-11-29 01:27:26,1,5,api-gateway,api-gateway-2,2,400,109,272,545,8.38,66.23,0.081,0.0486,53,0,degraded,least-connections,0.91,4.35,1,closed,scale-up,130,8,496,149,480,5,1,0,5,least-connections
1654311f,2025-11-29 01:28:19,1,5,logging-service,logging-service-2,2,108,248,446,744,5,47.57,0.001,0.0006,9,0,healthy,round-robin,0.75,1.39,0,closed,stable,0,0,119,133,654,5,0,0,2,ml-predictive
fa8965d4,2025-11-29 01:29:04,1,5,logging-service,logging-service-1,2,109,262,471,786,5,61.18,0.001,0.0006,13,6,healthy,round-robin,0.93,1.56,0,closed,stable,0,0,102,128,648,5,0,0,2,ml-predictive
70e95d9f,2025-11-29 01:29:46,1,5,search-service,search-service-1,2,118,118,212,354,5,54.46,0.001,0.0006,14,4,healthy,round-robin,0.79,1.42,0,closed,stable,0,0,44,51,291,5,0,0,2,round-robin
261ca06f,2025-11-29 01:30:22,1,5,api-gateway,api-gateway-3,4,127,63,113,189,5,28.17,0.001,0.0006,11,7,healthy,least-connections,0.9,0.72,0,closed,cooldown,75,0,142,151,183,5,0,0,2,ml-predictive
755865e0,2025-11-29 01:31:04,1,5,product-catalog,product-catalog-1,2,63,68,122,204,5,47.66,0.001,0.0006,6,4,healthy,ml-predictive,0.81,0.68,0,closed,stable,61,0,61,51,303,8.65,0,0,2,ml-predictive
83388f51,2025-11-29 01:32:01,1,5,notification-service,notification-service-2,2,40,117,210,351,6.7,54.63,0.001,0.0006,3,2,healthy,weighted-response-time,0.68,0.56,0,closed,stable,0,0,38,37,423,5,0,0,2,ml-predictive
b2845c0f,2025-11-29 01:33:01,1,5,order-service,order-service-1,2,22,55,99,165,5,51.88,0.001,0.0006,2,0,healthy,round-robin,0.81,0.39,0,closed,stable,49,0,17,21,117,5,0,0,2,ml-predictive
3b5c8e40,2025-11-29 01:33:55,1,5,cart-service,cart-service-2,2,31,84,151,252,5,50.83,0.001,0.0006,2,6,healthy,least-connections,0.72,0.41,0,closed,stable,50,0,31,30,213,5,0,0,2,ml-predictive
d309e44d,2025-11-29 01:34:42,1,5,api-gateway,api-gateway-2,4,151,56,100,168,5,28.8,0.001,0.0006,22,2,healthy,ip-hash,0.61,1.43,0,closed,scale-down,67,0,129,131,228,5,0,0,2,ml-predictive
ee1eca1b,2025-11-29 01:35:21,1,5,api-gateway,api-gateway-2,3,152,56,100,168,10.47,46.3,0.001,0.0006,22,4,healthy,round-robin,0.71,2.43,0,closed,cooldown,67,0,134,129,186,9.96,0,0,2,ml-predictive
82bc2579,2025-11-29 01:35:54,1,5,cart-service,cart-service-1,2,31,66,118,198,6.25,48.54,0.001,0.0006,3,0,healthy,least-connections,0.74,0.16,1,closed,stable,39,0,32,29,360,5,0,0,2,ml-predictive
2084da36,2025-11-29 01:36:24,1,5,product-catalog,product-catalog-1,2,52,57,102,171,5,48.83,0.001,0.0006,7,2,healthy,least-connections,0.76,0.29,0,closed,stable,51,0,55,60,210,5,0,0,2,ml-predictive
ca93ed22,2025-11-29 01:37:12,1,5,api-gateway,api-gateway-2,3,152,64,115,192,5,28.12,0.001,0.0006,21,15,healthy,ip-hash,0.85,1.4,0,closed,cooldown,76,0,157,105,174,5,0,0,2,ml-predictive
cabde497,2025-11-29 01:38:06,1,5,product-catalog,product-catalog-1,2,54,73,131,219,5,44.34,0.001,0.0006,6,5,healthy,round-robin,0.8,0.38,0,closed,stable,65,0,60,58,276,5,0,0,2,ml-predictive
09b1dad3,2025-11-29 01:38:52,1,5,logging-service,logging-service-1,2,113,253,455,759,5,49.82,0.001,0.0006,10,2,healthy,random,0.88,2.03,0,closed,stable,0,0,108,97,582,10.39,0,0,2,ml-predictive
78418d54,2025-11-29 01:39:32,1,5,logging-service,logging-service-2,2,126,311,559,933,5,49.57,0.001,0.0006,12,11,healthy,ip-hash,0.7,2.27,0,closed,stable,0,0,105,126,687,5,0,0,2,ml-predictive
3bb66b10,2025-11-29 01:40:32,1,5,inventory-service,inventory-service-2,2,26,90,162,270,5,45.98,0.001,0.0006,2,15,healthy,ip-hash,0.92,0.48,0,closed,stable,0,0,92,63,318,5,0,0,2,ml-predictive
eaac0ed4,2025-11-29 01:41:07,1,5,notification-service,notification-service-2,2,47,120,216,360,5,50.6,0.001,0.0006,6,1,healthy,weighted-response-time,0.84,0.72,0,closed,stable,0,0,44,44,396,5,0,0,2,ml-predictive
dff4981d,2025-11-29 01:41:44,1,5,notification-service,notification-service-2,2,37,89,160,267,5,53.22,0.001,0.0006,5,7,healthy,weighted-response-time,0.78,0.62,0,closed,stable,0,0,38,41,309,5,0,0,2,ml-predictive
c735beae,2025-11-29 01:42:20,1,5,order-service,order-service-2,2,24,42,75,126,5,45.3,0.001,0.0006,2,4,healthy,ml-predictive,0.9,0.13,0,closed,stable,37,0,22,66,183,5,0,0,2,ml-predictive
0783559c,2025-11-29 01:43:12,1,5,api-gateway,api-gateway-1,3,145,59,106,177,10.02,38.15,0.001,0.0006,15,5,healthy,round-robin,0.75,2.9,0,closed,scale-down,70,0,134,149,189,5,0,0,2,ml-predictive
01448931,2025-11-29 01:43:43,1,5,product-catalog,product-catalog-2,2,48,100,180,300,5,48.91,0.001,0.0006,5,1,healthy,round-robin,0.87,0.79,0,closed,stable,90,0,49,53,207,5,0,0,2,ml-predictive
ca997580,2025-11-29 01:44:15,1,5,api-gateway,api-gateway-1,2,496,96,240,480,5,60.6,0.081,0.0486,54,1,degraded,random,0.86,5.09,0,closed,cooldown,115,8,149,135,171,5,0,0,2,random
e0dc2018,2025-11-29 01:44:48,1,5,api-gateway,api-gateway-1,2,142,61,109,183,5,49.76,0.001,0.0006,20,9,healthy,round-robin,0.61,2.79,0,closed,cooldown,73,0,151,150,201,5,0,0,2,ml-predictive
bb795485,2025-11-29 01:45:31,1,5,product-catalog,product-catalog-2,2,44,77,138,231,5,45.83,0.001,0.0006,6,7,healthy,least-connections,0.63,0.4,0,closed,stable,69,0,58,47,264,5,0,0,2,ml-predictive
2fb93c6e,2025-11-29 01:46:28,1,5,api-gateway,api-gateway-2,2,129,76,136,228,5,50.94,0.001,0.0006,17,2,healthy,random,0.92,1.52,0,closed,cooldown,91,0,131,161,141,5,0,0,2,ml-predictive
c9e77f00,2025-11-29 01:47:20,1,5,logging-service,logging-service-1,2,116,173,311,519,5,53.5,0.001,0.0006,16,7,healthy,round-robin,0.62,1.01,0,closed,stable,0,0,109,111,549,5,0,0,2,ml-predictive
f61aa7ba,2025-11-29 01:48:05,1,5,api-gateway,api-gateway-2,2,134,62,111,186,9.96,59.55,0.001,0.0006,19,11,healthy,ml-predictive,0.72,2.14,0,closed,cooldown,74,0,129,135,216,5,0,0,2,ml-predictive
0df459ce,2025-11-29 01:48:54,1,5,payment-service,payment-service-2,2,15,64,115,192,5,54.27,0.001,0.0006,1,0,healthy,random,0.76,0.21,0,closed,stable,38,0,17,45,138,5,0,0,2,ml-predictive
d43da5bb,2025-11-29 01:49:49,1,5,cart-service,cart-service-1,2,31,71,127,213,5,50.08,0.001,0.0006,2,5,healthy,weighted-response-time,0.87,0.22,0,closed,stable,42,0,33,28,246,5,0,0,2,ml-predictive
b6e1d73f,2025-11-29 01:50:38,1,5,logging-service,logging-service-1,2,123,216,388,648,5,54.31,0.001,0.0006,11,0,healthy,least-connections,0.61,1.31,0,closed,stable,0,0,98,123,645,5,0,0,2,ml-predictive
b0947eb4,2025-11-29 01:51:36,1,5,logging-service,logging-service-2,2,119,218,392,654,5,50.31,0.001,0.0006,9,3,healthy,ml-predictive,0.65,1.19,0,closed,stable,0,0,133,107,696,5,0,0,2,ml-predictive
dab5ad3a,2025-11-29 01:52:08,1,5,notification-service,notification-service-1,2,36,110,198,330,5,48.07,0.001,0.0006,3,4,healthy,ml-predictive,0.92,0.45,0,closed,stable,0,0,37,33,447,5,0,0,2,ml-predictive
bb67f394,2025-11-29 01:52:41,1,5,api-gateway,api-gateway-1,2,157,58,104,174,5,53.5,0.001,0.0006,13,4,healthy,least-connections,0.65,2.26,0,closed,stable,69,0,105,132,216,5,0,0,2,ml-predictive
43b9292f,2025-11-29 01:53:21,1,5,api-gateway,api-gateway-2,2,134,63,113,189,5,55.28,0.001,0.0006,16,3,healthy,weighted-response-time,0.81,0.94,0,closed,stable,75,0,149,123,156,5,0,0,2,ml-predictive
67849c66,2025-11-29 01:54:09,1,5,user-service,user-service-1,2,29,91,163,273,5,52.0,0.001,0.0006,4,18,healthy,weighted-response-time,0.82,0.25,0,closed,stable,54,0,26,29,303,5,0,0,2,ml-predictive
50adaae9,2025-11-29 01:55:09,1,5,image-service,image-service-2,2,59,139,250,417,5,52.77,0.001,0.0006,8,1,healthy,random,0.75,1.02,0,closed,stable,0,0,77,57,399,5,0,0,2,ml-predictive
9b556eab,2025-11-29 01:55:46,1,5,order-service,order-service-2,2,22,33,59,99,5,53.45,0.001,0.0006,2,4,healthy,ml-predictive,0.83,0.41,0,closed,stable,29,0,22,61,174,5,0,0,2,ml-predictive
db9d5ef0,2025-11-29 01:56:16,1,5,logging-service,logging-service-1,2,102,216,388,648,5,55.42,0.001,0.0006,8,4,healthy,round-robin,0.61,1.82,0,closed,stable,0,0,128,127,1038,5,0,0,2,ml-predictive
fd744b50,2025-11-29 01:57:05,1,5,logging-service,logging-service-2,2,108,194,349,582,10.39,55.49,0.001,0.0006,11,1,healthy,least-connections,0.8,1.63,0,closed,stable,0,0,97,103,732,5,0,0,2,ml-predictive
2c29d28e,2025-11-29 01:57:56,1,5,image-service,image-service-1,2,72,104,187,312,5,51.49,0.001,0.0006,9,17,healthy,weighted-response-time,0.87,0.53,0,closed,stable,0,0,79,149,321,5,0,0,2,ml-predictive
1e12eb3e,2025-11-29 01:58:42,1,5,user-service,user-service-1,2,29,105,189,315,5,47.29,0.001,0.0006,4,5,healthy,round-robin,0.77,0.2,0,closed,stable,63,0,28,35,246,5.12,0,0,2,ml-predictive
c9f83a6f,2025-11-29 01:59:24,1,5,notification-service,notification-service-2,2,42,68,122,204,5,44.61,0.001,0.0006,3,8,healthy,round-robin,0.62,0.75,0,closed,stable,0,0,43,36,411,5,0,0,2,ml-predictive
2df2acbd,2025-11-29 02:00:18,2,5,search-service,search-service-2,2,45,89,160,267,5.46,44.89,0.001,0.0006,5,2,healthy,least-connections,0.69,0.88,0,closed,stable,0,0,47,54,195,5,0,0,2,ml-predictive
0dab0775,2025-11-29 02:01:16,2,5,analytics-service,analytics-service-2,2,13,206,370,618,5,50.38,0.001,0.0006,1,7,healthy,round-robin,0.87,0.09,0,closed,stable,0,0,150,71,675,5,0,0,2,least-connections
ef839e76,2025-11-29 02:01:59,2,5,image-service,image-service-1,2,71,111,199,333,5,45.26,0.001,0.0006,6,1,healthy,ml-predictive,0.61,1.08,0,closed,stable,0,0,66,74,387,5,0,0,2,ml-predictive
56b64915,2025-11-29 02:02:31,2,5,user-service,user-service-1,2,25,75,135,225,5,51.38,0.001,0.0006,2,2,healthy,least-connections,0.94,0.5,0,closed,stable,45,0,28,28,297,6.36,0,0,2,ml-predictive
c9f3fdac,2025-11-29 02:03:10,2,5,inventory-service,inventory-service-1,2,26,68,122,204,5,48.87,0.001,0.0006,2,11,healthy,least-connections,0.84,0.37,0,closed,stable,0,0,20,80,294,8.22,0,0,2,ml-predictive
d494ba14,2025-11-29 02:03:57,2,5,shipping-service,shipping-service-1,2,12,87,156,261,5.65,44.04,0.001,0.0006,1,0,healthy,weighted-response-time,0.76,0.09,0,closed,stable,0,0,38,79,306,5,0,0,2,weighted-response-time
35a1f08b,2025-11-29 02:04:42,2,5,logging-service,logging-service-2,2,105,229,412,687,5,51.99,0.001,0.0006,13,1,healthy,round-robin,0.67,1.27,0,closed,stable,0,0,126,108,1029,5,0,0,2,ml-predictive
27ea891d,2025-11-29 02:05:21,2,5,api-gateway,api-gateway-2,2,149,57,102,171,5,59.28,0.001,0.0006,12,0,healthy,ip-hash,0.63,2.68,0,closed,stable,68,0,135,150,159,5,0,0,2,ml-predictive
4797a006,2025-11-29 02:05:53,2,5,search-service,search-service-1,2,53,90,162,270,5,60.35,0.001,0.0006,6,6,healthy,weighted-response-time,0.74,0.93,0,closed,stable,0,0,50,57,258,5,0,0,2,ml-predictive
884494ae,2025-11-29 02:06:51,2,5,search-service,search-service-1,2,166,136,244,408,5.88,54.99,0.001,0.0006,15,2,healthy,ip-hash,0.91,2.67,0,closed,stable,0,0,50,32,210,5,0,0,2,round-robin
11365e9d,2025-11-29 02:07:28,2,5,user-service,user-service-2,2,31,90,162,270,5,47.54,0.001,0.0006,3,2,healthy,random,0.76,0.29,0,closed,stable,54,0,25,27,213,7.51,0,0,2,ml-predictive
c046a25f,2025-11-29 02:08:01,2,5,api-gateway,api-gateway-2,2,151,67,120,201,5,55.62,0.001,0.0006,12,3,healthy,ip-hash,0.71,2.34,0,closed,stable,80,0,150,322,180,5,0,0,2,ml-predictive
ffdf5497,2025-11-29 02:08:51,2,5,logging-service,logging-service-2,2,109,183,329,549,5,45.37,0.001,0.0006,9,11,healthy,weighted-response-time,0.87,1.3,0,closed,stable,0,0,111,117,693,5,0,0,2,ml-predictive
